region,subvillage,construction_year,key
Singida,Lutang'Ombe,2010.0,Lutang'OmbeSingida
Singida,Lwelambwa,2006.0,LwelambwaSingida
Singida,Lyang'Ombe,2010.0,Lyang'OmbeSingida
Singida,Lyelembo,2006.0,LyelemboSingida
Singida,Lyungilo,1995.0,LyungiloSingida
Singida,M/Kate,1990.0,M/KateSingida
Singida,M/Kati,1985.4166666666667,M/KatiSingida
Singida,M/Kusini,1977.5,M/KusiniSingida
Singida,M/Madukani,1983.3333333333333,M/MadukaniSingida
Singida,M/Magharbi,1960.0,M/MagharbiSingida
Singida,M/Magharibi,1984.0,M/MagharibiSingida
Singida,M/Stand,1970.0,M/StandSingida
Singida,Mabambasi,2010.0,MabambasiSingida
Singida,Mabanda,1987.0,MabandaSingida
Singida,Mabatini,1996.0,MabatiniSingida
Singida,Mabondeni,1974.0,MabondeniSingida
Singida,Mabwenini,1998.0,MabweniniSingida
Singida,Madada,1995.25,MadadaSingida
Singida,Mademu,2006.0,MademuSingida
Singida,Madu,2000.0,MaduSingida
Singida,Madukani,1994.2444444444445,MadukaniSingida
Singida,Madukani Kat,1990.0,Madukani KatSingida
Singida,Madume,1970.0,MadumeSingida
Singida,Maendeleo,1981.7142857142858,MaendeleoSingida
Singida,Mafighwa,2005.0,MafighwaSingida
Singida,Mafyolwa,1978.0,MafyolwaSingida
Singida,Magali,2001.5,MagaliSingida
Singida,Magereza,1994.0,MagerezaSingida
Singida,Maghaghie,2004.0,MaghaghieSingida
Singida,Magharibi,1994.5,MagharibiSingida
Singida,Maghau,2004.0,MaghauSingida
Singida,Maghogho,2003.0,MaghoghoSingida
Singida,Magogo,2002.0,MagogoSingida
Singida,Maguka,1990.0,MagukaSingida
Singida,Magungui,2000.0,MagunguiSingida
Singida,Magweyambi,1998.0,MagweyambiSingida
Singida,Mahayagha,1989.0,MahayaghaSingida
Singida,Mahelu,2008.5,MaheluSingida
Singida,Mahenge,1997.5,MahengeSingida
Singida,Mahida,2003.0,MahidaSingida
Singida,Mahungu,1990.0,MahunguSingida
Singida,Maiki,1990.0,MaikiSingida
Singida,Maili Kumi,2005.0,Maili KumiSingida
Singida,Maina,1980.0,MainaSingida
Singida,Maiyuda B,1990.0,Maiyuda BSingida
Singida,Majengo,2001.391304347826,MajengoSingida
Singida,Majengo A,1973.0,Majengo ASingida
Singida,Majengo C,1973.0,Majengo CSingida
Singida,Majengo Mapy,1990.0,Majengo MapySingida
Singida,Majengo Mapya,1995.3333333333333,Majengo MapyaSingida
Singida,Majimahoko,1980.0,MajimahokoSingida
Singida,Majimakoho,2010.0,MajimakohoSingida
Singida,Majimalulu,2008.5,MajimaluluSingida
Singida,Makaka A,2006.0,Makaka ASingida
Singida,Makaka B,2006.0,Makaka BSingida
Singida,Makale,2006.0,MakaleSingida
Singida,Makambi,1990.0,MakambiSingida
Singida,Makanda A,1973.0,Makanda ASingida
Singida,Makanda C,1973.0,Makanda CSingida
Singida,Makhandi,2000.0,MakhandiSingida
Singida,Makhonda,2000.0,MakhondaSingida
Singida,Makhonge,2000.0,MakhongeSingida
Singida,Makhongo,2005.0,MakhongoSingida
Singida,Makie,1990.0,MakieSingida
Singida,Makiki,2004.0,MakikiSingida
Singida,Making'Inya,1980.0,Making'InyaSingida
Singida,Makiungu,1994.1935483870968,MakiunguSingida
Singida,Makiunje,2005.0,MakiunjeSingida
Singida,Makiwa,1990.0,MakiwaSingida
Singida,Makotea,1970.0,MakoteaSingida
Singida,Makuja,2000.0,MakujaSingida
Singida,Makulo,2002.8,MakuloSingida
Singida,Makulu,1986.4,MakuluSingida
Singida,Makunghuu,1990.0,MakunghuuSingida
Singida,Makungu,2003.0,MakunguSingida
Singida,Makunyuu,2003.0,MakunyuuSingida
Singida,Makuru,1972.0,MakuruSingida
Singida,Makutupora Kati,2003.0,Makutupora KatiSingida
Singida,Malala,2006.0,MalalaSingida
Singida,Maliasili,2002.857142857143,MaliasiliSingida
Singida,Maluga,2008.0,MalugaSingida
Singida,Mamise,2006.5,MamiseSingida
Singida,Mampando A,1980.0,Mampando ASingida
Singida,Mampota,1980.0,MampotaSingida
Singida,Mampungwa,2003.0,MampungwaSingida
Singida,Manamba,1999.0,ManambaSingida
Singida,Mang'Onyi,1993.8333333333333,Mang'OnyiSingida
Singida,Mang'Onyi St,1970.0,Mang'Onyi StSingida
Singida,Manga,2004.5,MangaSingida
Singida,Mangahai,1990.0,MangahaiSingida
Singida,Mangori,2000.0,MangoriSingida
Singida,Manguapyughu,2006.0,ManguapyughuSingida
Singida,Mankhau,2003.0,MankhauSingida
Singida,Mankumbi,2010.0,MankumbiSingida
Singida,Mantamke,1980.0,MantamkeSingida
Singida,Mantanke,1980.0,MantankeSingida
Singida,Manyoni Kati,2002.0,Manyoni KatiSingida
Singida,Manyoni Kati A,2002.0,Manyoni Kati ASingida
Singida,Manyoni Kati B,2002.0,Manyoni Kati BSingida
Singida,Mapambano,1986.857142857143,MapambanoSingida
Singida,Mapampa,2008.0,MapampaSingida
Singida,Mapinduzi,1989.6842105263158,MapinduziSingida
Singida,Mapya,2000.0,MapyaSingida
Singida,Mara Iku,1960.0,Mara IkuSingida
Singida,Marera,2007.0,MareraSingida
Singida,Maro,1980.0,MaroSingida
Singida,Masagalike,2000.0,MasagalikeSingida
Singida,Masenku,1990.0,MasenkuSingida
Singida,Mashariki,1980.0,MasharikiSingida
Singida,Mashine,2009.0,MashineSingida
Singida,Masigati,2004.0,MasigatiSingida
Singida,Masimba A,1994.0,Masimba ASingida
Singida,Masimbida,1998.0,MasimbidaSingida
Singida,Masow,2010.0,MasowSingida
Singida,Masunkune A,1993.0,Masunkune ASingida
Singida,Masunkune B,1993.0,Masunkune BSingida
Singida,Masweha,1980.0,MaswehaSingida
Singida,Masweha Mash,1980.0,Masweha MashSingida
Singida,Maswele,1960.0,MasweleSingida
Singida,Maswere,1984.0,MaswereSingida
Singida,Maswerw,1960.0,MaswerwSingida
Singida,Matare A,1990.0,Matare ASingida
Singida,Matare B,1990.0,Matare BSingida
Singida,Matere,1994.0,MatereSingida
Singida,Matinje,2010.0,MatinjeSingida
Singida,Matongo,1994.0,MatongoSingida
Singida,Matongo B,1980.0,Matongo BSingida
Singida,Matundi,2000.0,MatundiSingida
Singida,Matutu,2007.5,MatutuSingida
Singida,Maumbahi,1990.0,MaumbahiSingida
Singida,Maweke,2000.0,MawekeSingida
Singida,Mayadi,1990.0,MayadiSingida
Singida,Mayanga,1978.0,MayangaSingida
Singida,Mayuyuda,1980.0,MayuyudaSingida
Singida,Mazangili,2005.5,MazangiliSingida
Singida,Maziliga,2007.5,MaziligaSingida
Singida,Mazuchii,1972.0,MazuchiiSingida
Singida,Mbao,2006.0,MbaoSingida
Singida,Mbelekese,1994.0,MbelekeseSingida
Singida,Mbigigi,2004.0,MbigigiSingida
Singida,Mbiru,1990.0,MbiruSingida
Singida,Mbqanjiki,1990.0,MbqanjikiSingida
Singida,Mbuga Ya Pofu,2012.0,Mbuga Ya PofuSingida
Singida,Mbugani B,1985.0,Mbugani BSingida
Singida,Mbughantira,2000.0,MbughantiraSingida
Singida,Mbuguru,2010.0,MbuguruSingida
Singida,Mburi,1991.0,MburiSingida
Singida,Mbuyuni,1996.75,MbuyuniSingida
Singida,Mbwanjuki,1990.0,MbwanjukiSingida
Singida,Mbwasa Kati,2003.0,Mbwasa KatiSingida
Singida,Mchetwe,1972.0,MchetweSingida
Singida,Mchindi,1978.0,MchindiSingida
Singida,Mdabi,1995.0,MdabiSingida
Singida,Mdaha,1980.0,MdahaSingida
Singida,Mdilika,2001.0,MdilikaSingida
Singida,Mdimonyama,1993.3333333333333,MdimonyamaSingida
Singida,Mdughuyu,2004.5,MdughuyuSingida
Singida,Mesi,2008.0,MesiSingida
Singida,Mfendo,1980.0,MfendoSingida
Singida,Mfumbu,1995.4666666666667,MfumbuSingida
Singida,Mfumbu A,1985.0,Mfumbu ASingida
Singida,Mfumbu B,1983.3333333333333,Mfumbu BSingida
Singida,Mgabe,1974.0,MgabeSingida
Singida,Mgalilwa,2010.0,MgalilwaSingida
Singida,Mgela,2010.0,MgelaSingida
Singida,Mgembe,1989.0,MgembeSingida
Singida,Mghanga,2000.0,MghangaSingida
Singida,Mghumo,1995.5,MghumoSingida
Singida,Mgodini,1990.0,MgodiniSingida
Singida,Mgogo,2008.0,MgogoSingida
Singida,Mgulang'Ombe,2008.75,Mgulang'OmbeSingida
Singida,Mgunga,1992.0,MgungaSingida
Singida,Mgungira,2000.0,MgungiraSingida
Singida,Mguruku,1994.0,MgurukuSingida
Singida,Mhanyati,2007.0,MhanyatiSingida
Singida,Miangae,1980.0,MiangaeSingida
Singida,Miangai,2000.0,MiangaiSingida
Singida,Midahani,1978.3333333333333,MidahaniSingida
Singida,Midibwi,2008.0,MidibwiSingida
Singida,Midilika,1995.0,MidilikaSingida
Singida,Miembeni,1994.7142857142858,MiembeniSingida
Singida,Mifumbu,2003.0,MifumbuSingida
Singida,Migagao,1997.0,MigagaoSingida
Singida,Mighaghae,2004.0,MighaghaeSingida
Singida,Mighanga,1970.0,MighangaSingida
Singida,Mighisiu,2006.888888888889,MighisiuSingida
Singida,Mighisui,1990.0,MighisuiSingida
Singida,Mighunga,2004.0,MighungaSingida
Singida,Migilango,2007.0,MigilangoSingida
Singida,Migunga,2006.5,MigungaSingida
Singida,Miisanja,1970.0,MiisanjaSingida
Singida,Mijuhu,1985.0,MijuhuSingida
Singida,Mikaratusi,1999.6666666666667,MikaratusiSingida
Singida,Mikesi,2004.0,MikesiSingida
Singida,Mikipa,2000.0,MikipaSingida
Singida,Mikoroshoni,2008.0,MikoroshoniSingida
Singida,Mikuyu,2000.0,MikuyuSingida
Singida,Milade Kati,1974.0,Milade KatiSingida
Singida,Milangali,1985.0,MilangaliSingida
Singida,Milumba,2008.0,MilumbaSingida
Singida,Milunduli,2009.0,MilunduliSingida
Singida,Mimpandu,1980.0,MimpanduSingida
Singida,Minangana,1990.0,MinanganaSingida
Singida,Minene,2004.0,MineneSingida
Singida,Minghaa,1970.0,MinghaaSingida
Singida,Minghanga,1970.0,MinghangaSingida
Singida,Mininga A,1985.3333333333333,Mininga ASingida
Singida,Mininga B,1987.6666666666667,Mininga BSingida
Singida,Minkuntyu,1996.0,MinkuntyuSingida
Singida,Minkutyu,2003.0,MinkutyuSingida
Singida,Minyaa,1990.0,MinyaaSingida
Singida,Minyinga,1990.0,MinyingaSingida
Singida,Miomboni,1980.0,MiomboniSingida
Singida,Miombwe,1990.0,MiombweSingida
Singida,Mipetu,1990.0,MipetuSingida
Singida,Mipilo,2000.0,MipiloSingida
Singida,Mirade,2002.3333333333333,MiradeSingida
Singida,Miri,2000.0,MiriSingida
Singida,Misembe,2005.6666666666667,MisembeSingida
Singida,Misheni,1978.0,MisheniSingida
Singida,Misigiri,2007.0,MisigiriSingida
Singida,Misimbwa,2000.0,MisimbwaSingida
Singida,Misimii,1980.0,MisimiiSingida
Singida,Misingia,1994.5,MisingiaSingida
Singida,Misisiri,2004.0,MisisiriSingida
Singida,Misoghoo,1990.0,MisoghooSingida
Singida,Misri,1994.2857142857142,MisriSingida
Singida,Misuna,1992.8333333333333,MisunaSingida
Singida,Mitau,2009.0,MitauSingida
Singida,Mitogo Miwili,2007.0,Mitogo MiwiliSingida
Singida,Mitonto,2005.0,MitontoSingida
Singida,Mitoo Ya Chini,2002.0,Mitoo Ya ChiniSingida
Singida,Mitunduruni,2001.2,MitunduruniSingida
Singida,Mitunyo,1980.0,MitunyoSingida
Singida,Mitura,1970.0,MituraSingida
Singida,Miundu,1990.0,MiunduSingida
Singida,Miyombwe,1990.0,MiyombweSingida
Singida,Mizuhuu,2009.0,MizuhuuSingida
Singida,Mizuzu,2009.0,MizuzuSingida
Singida,Mjenga,1998.5714285714287,MjengaSingida
Singida,Mjini,1998.857142857143,MjiniSingida
Singida,Mjini Kati,1991.4,Mjini KatiSingida
Singida,Mjini Kati A,1974.0,Mjini Kati ASingida
Singida,Mjini Kati B,2003.0,Mjini Kati BSingida
Singida,Mjuha,1990.0,MjuhaSingida
Singida,Mkaidu,1994.0,MkaiduSingida
Singida,Mkaratusi,2005.0,MkaratusiSingida
Singida,Mkenka,2000.0,MkenkaSingida
Singida,Mkese,1995.0526315789473,MkeseSingida
Singida,Mkhoa,1980.0,MkhoaSingida
Singida,Mkhono,2010.0,MkhonoSingida
Singida,Mkima,2011.0,MkimaSingida
Singida,Mkimbii Maji,1990.0,Mkimbii MajiSingida
Singida,Mkiwa,2000.0,MkiwaSingida
Singida,Mkoa,1980.0,MkoaSingida
Singida,Mkonje,1986.6666666666667,MkonjeSingida
Singida,Mkonzi,1986.0,MkonziSingida
Singida,Mkora,1990.0,MkoraSingida
Singida,Mkova,2000.0,MkovaSingida
Singida,Mkuhi B,1970.0,Mkuhi BSingida
Singida,Mkuhi Kati,1970.0,Mkuhi KatiSingida
Singida,Mkulu A,2006.0,Mkulu ASingida
Singida,Mkulu B,2006.0,Mkulu BSingida
Singida,Mkulu C,2006.0,Mkulu CSingida
Singida,Mkulu D,2006.0,Mkulu DSingida
Singida,Mkunguakiend,1970.0,MkunguakiendSingida
Singida,Mkunguu,2010.0,MkunguuSingida
Singida,Mkusi,1999.0,MkusiSingida
Singida,Mkusii,2006.0,MkusiiSingida
Singida,Mkuyuni,2001.5,MkuyuniSingida
Singida,Mkwajuni,1994.0,MkwajuniSingida
Singida,Mkwio,2006.5,MkwioSingida
Singida,Mlegea,2002.857142857143,MlegeaSingida
Singida,Mlegea B,2004.0,Mlegea BSingida
Singida,Mlimani,1995.4545454545455,MlimaniSingida
Singida,Mlingoti,2007.0,MlingotiSingida
Singida,Mloa A,1984.0,Mloa ASingida
Singida,Mlumbita,2007.0,MlumbitaSingida
Singida,Mlungu,1999.4285714285713,MlunguSingida
Singida,Mnadani,2003.4,MnadaniSingida
Singida,Mnang'Ana,1990.0,Mnang'AnaSingida
Singida,Mnangana,1990.0,MnanganaSingida
Singida,Mnari,2010.0,MnariSingida
Singida,Mng'Anda,2008.0,Mng'AndaSingida
Singida,Mninga,2008.0,MningaSingida
Singida,Mnini,2000.0,MniniSingida
Singida,Mnini A,1991.3333333333333,Mnini ASingida
Singida,Mnini B,2003.0,Mnini BSingida
Singida,Mnkhola,2006.0,MnkholaSingida
Singida,Mnkokotena,1993.0,MnkokotenaSingida
Singida,Mnkola,2006.0,MnkolaSingida
Singida,Mnyankinda,1987.5,MnyankindaSingida
Singida,Mnyinga,2006.0,MnyingaSingida
Singida,Mnyituka,2006.6666666666667,MnyitukaSingida
Singida,Mnyughe,2006.0,MnyugheSingida
Singida,Monduli,2008.0,MonduliSingida
Singida,Monele,2008.0,MoneleSingida
Singida,Monele A,2008.6666666666667,Monele ASingida
Singida,Monele B,2010.0,Monele BSingida
Singida,Mong'Ela,2006.5,Mong'ElaSingida
Singida,Mongela,2005.0,MongelaSingida
Singida,Mongo,2011.5,MongoSingida
Singida,Mosi,1991.6666666666667,MosiSingida
Singida,Motomoto,1990.0,MotomotoSingida
Singida,Mpakani,1999.0,MpakaniSingida
Singida,Mpako,2006.0,MpakoSingida
Singida,Mpaligogo,1996.4,MpaligogoSingida
Singida,Mpamaa,1991.0,MpamaaSingida
Singida,Mpambaa,1991.75,MpambaaSingida
Singida,Mpandagani,1978.0,MpandaganiSingida
Singida,Mpande,2006.0,MpandeSingida
Singida,Mpande A,2006.6666666666667,Mpande ASingida
Singida,Mpande B,2006.0,Mpande BSingida
Singida,Mpapa Kati,2008.5,Mpapa KatiSingida
Singida,Mpetu,2000.0,MpetuSingida
Singida,Mpipiti,1993.3333333333333,MpipitiSingida
Singida,Mpipiti A,1990.0,Mpipiti ASingida
Singida,Mpogolo,2010.0,MpogoloSingida
Singida,Mpugizi B,2000.0,Mpugizi BSingida
Singida,Mpuje,1996.0,MpujeSingida
Singida,Mpuli,2005.5,MpuliSingida
Singida,Mraha,1990.0,MrahaSingida
Singida,Mrama,1987.6,MramaSingida
Singida,Mrumba,2006.0,MrumbaSingida
Singida,Mrumba B,2006.0,Mrumba BSingida
Singida,Msagala A,1995.0,Msagala ASingida
Singida,Msagara A,1996.0,Msagara ASingida
Singida,Msagara B,1995.0,Msagara BSingida
Singida,Msaghaa,1990.0,MsaghaaSingida
Singida,Msaghaa A,2000.0,Msaghaa ASingida
Singida,Msaghaa B,2000.0,Msaghaa BSingida
Singida,Msakile,1987.3333333333333,MsakileSingida
Singida,Msambu,1990.0,MsambuSingida
Singida,Msanga,2012.0,MsangaSingida
Singida,Msanga B,2012.0,Msanga BSingida
Singida,Msangalalee,1973.6,MsangalaleeSingida
Singida,Msanja,1990.0,MsanjaSingida
Singida,Msatu,1990.0,MsatuSingida
Singida,Msele,2008.0,MseleSingida
Singida,Msemembo,1994.875,MsememboSingida
Singida,Mshikamano,2000.0,MshikamanoSingida
Singida,Msikii,2000.0,MsikiiSingida
Singida,Msikitini,1973.0,MsikitiniSingida
Singida,Msimbazi,2006.0,MsimbaziSingida
Singida,Msimbwa,1990.0,MsimbwaSingida
Singida,Msimihi,2008.5,MsimihiSingida
Singida,Msingirimo,1980.0,MsingirimoSingida
Singida,Msisai A,2008.0,Msisai ASingida
Singida,Msisai B,1999.0,Msisai BSingida
Singida,Msisi,1996.8,MsisiSingida
Singida,Msisi Baraba,1980.0,Msisi BarabaSingida
Singida,Msiu,2008.0,MsiuSingida
Singida,Msoghoo,1990.0,MsoghooSingida
Singida,Msolobea,2006.0,MsolobeaSingida
Singida,Msoma,1974.0,MsomaSingida
Singida,Msomolo,1990.0,MsomoloSingida
Singida,Msosa,2000.0,MsosaSingida
Singida,Msule,2000.0,MsuleSingida
Singida,Msumba,2008.0,MsumbaSingida
Singida,Msumbiji,1990.75,MsumbijiSingida
Singida,Msunsu,2012.0,MsunsuSingida
Singida,Msunsu B,2012.0,Msunsu BSingida
Singida,Mtaa Wa Kati,1978.0,Mtaa Wa KatiSingida
Singida,Mtaa Wajasilia Mali,2012.0,Mtaa Wajasilia MaliSingida
Singida,Mtajuma,2000.0,MtajumaSingida
Singida,Mtakuja,1991.0714285714287,MtakujaSingida
Singida,Mtari,2000.0,MtariSingida
Singida,Mti Mkavu,1973.0,Mti MkavuSingida
Singida,Mtisi,2006.0,MtisiSingida
Singida,Mtoghoo,1983.3333333333333,MtoghooSingida
Singida,Mtundua,1997.0,MtunduaSingida
Singida,Mtunduru,1980.0,MtunduruSingida
Singida,Mtunduruni,1990.0,MtunduruniSingida
Singida,Mtunguru,1990.0,MtunguruSingida
Singida,Mtunyo,1980.0,MtunyoSingida
Singida,Muachwi,2000.0,MuachwiSingida
Singida,Mufuru,2000.0,MufuruSingida
Singida,Mug,2010.0,MugSingida
Singida,Mughamo,1984.0,MughamoSingida
Singida,Mughanga,2007.0,MughangaSingida
Singida,Mugharu,2000.0,MugharuSingida
Singida,Mughondwe,1990.0,MughondweSingida
Singida,Mughuka,1990.0,MughukaSingida
Singida,Mughumbu,2010.0,MughumbuSingida
Singida,Mughumo,2003.0,MughumoSingida
Singida,Mughunga,2012.0,MughungaSingida
Singida,Muhalala Kati,2003.3333333333333,Muhalala KatiSingida
Singida,Muhanga,2003.0,MuhangaSingida
Singida,Muhanyati,2003.0,MuhanyatiSingida
Singida,Muhimbili,1990.0,MuhimbiliSingida
Singida,Muhimbiri,2000.0,MuhimbiriSingida
Singida,Muhintiri,1976.6666666666667,MuhintiriSingida
Singida,Muhitu,1990.0,MuhituSingida
Singida,Muhogo,1990.0,MuhogoSingida
Singida,Muhongo,1990.0,MuhongoSingida
Singida,Muhuvi,1996.6666666666667,MuhuviSingida
Singida,Mumbivi,2004.0,MumbiviSingida
Singida,Mumuno A,1987.0,Mumuno ASingida
Singida,Mungaa,1975.7142857142858,MungaaSingida
Singida,Mungimu,1986.6666666666667,MungimuSingida
Singida,Munguli,2003.0,MunguliSingida
Singida,Mungumaho,1990.0,MungumahoSingida
Singida,Mungumaji,2005.857142857143,MungumajiSingida
Singida,Munguzi A,1999.0,Munguzi ASingida
Singida,Munguzi B,1999.0,Munguzi BSingida
Singida,Munini,1990.0,MuniniSingida
Singida,Muongozo,1977.4666666666667,MuongozoSingida
Singida,Mura,2002.0,MuraSingida
Singida,Muragwa,2003.0,MuragwaSingida
Singida,Murigha,2006.6666666666667,MurighaSingida
Singida,Murumba,1991.6666666666667,MurumbaSingida
Singida,Murumba A,2006.0,Murumba ASingida
Singida,Murumba B,2006.0,Murumba BSingida
Singida,Musuna,1980.0,MusunaSingida
Singida,Mutahe,2000.0,MutaheSingida
Singida,Muungano,1995.2,MuunganoSingida
Singida,Muyombwe,1970.0,MuyombweSingida
Singida,Muyombwe B,1970.0,Muyombwe BSingida
Singida,Mvae,1995.7142857142858,MvaeSingida
Singida,Mvae Juu,2000.0,Mvae JuuSingida
Singida,Mvumi Kati,1995.0,Mvumi KatiSingida
Singida,Mwabimbida,1985.0,MwabimbidaSingida
Singida,Mwachichi,2000.0,MwachichiSingida
Singida,Mwachonje,1970.0,MwachonjeSingida
Singida,Mwaghompi,2012.0,MwaghompiSingida
Singida,Mwaghumpi,2004.5,MwaghumpiSingida
Singida,Mwagindi,1990.0,MwagindiSingida
Singida,Mwagoda,1985.0,MwagodaSingida
Singida,Mwaigimbi,1985.0,MwaigimbiSingida
Singida,Mwaja,2006.5,MwajaSingida
Singida,Mwajakhoma,2006.0,MwajakhomaSingida
Singida,Mwalamo,2005.0,MwalamoSingida
Singida,Mwamba,1973.3333333333333,MwambaSingida
Singida,Mwambao,2007.0,MwambaoSingida
Singida,Mwamisiange,1980.0,MwamisiangeSingida
Singida,Mwamlafa,2004.0,MwamlafaSingida
Singida,Mwampembee,2006.0,MwampembeeSingida
Singida,Mwamtanda,1999.5,MwamtandaSingida
Singida,Mwamuringa,1990.0,MwamuringaSingida
Singida,Mwamwembu,1985.0,MwamwembuSingida
Singida,Mwamwombi,1990.0,MwamwombiSingida
Singida,Mwanangiri,1986.0,MwanangiriSingida
Singida,Mwandera,1990.0,MwanderaSingida
Singida,Mwando,2003.6666666666667,MwandoSingida
Singida,Mwandu,2000.142857142857,MwanduSingida
Singida,Mwandumo,1980.0,MwandumoSingida
Singida,Mwangae,2000.0,MwangaeSingida
Singida,Mwangama,1970.0,MwangamaSingida
Singida,Mwangamo,1970.0,MwangamoSingida
Singida,Mwangaza,2000.0,MwangazaSingida
Singida,Mwanghai,1995.0,MwanghaiSingida
Singida,Mwankindiko,2010.0,MwankindikoSingida
Singida,Mwanyonye,1990.0,MwanyonyeSingida
Singida,Mwanzi,2006.7142857142858,MwanziSingida
Singida,Mwarali,1980.0,MwaraliSingida
Singida,Mwarufyo,2010.0,MwarufyoSingida
Singida,Mwarufyu,2000.0,MwarufyuSingida
Singida,Mwasija,1986.0,MwasijaSingida
Singida,Mwasima,2000.0,MwasimaSingida
Singida,Mwasintao,1987.0,MwasintaoSingida
Singida,Mwayadi,1985.0,MwayadiSingida
Singida,Mwegamile,1978.0,MwegamileSingida
Singida,Mwembe,1995.0,MwembeSingida
Singida,Mwembemoja,2004.0,MwembemojaSingida
Singida,Mwembeni,1980.0,MwembeniSingida
Singida,Mwembeni A,2002.0,Mwembeni ASingida
Singida,Mwembeni B,2002.0,Mwembeni BSingida
Singida,Mwembeni C,2002.0,Mwembeni CSingida
Singida,Mwembule,2003.0,MwembuleSingida
Singida,Mwenge,1990.0,MwengeSingida
Singida,Mweso,2007.5,MwesoSingida
Singida,Mwiboo,1990.6666666666667,MwibooSingida
Singida,Mwilimbi,2000.0,MwilimbiSingida
Singida,Mwinja,1997.7142857142858,MwinjaSingida
Singida,Mwinyi,2001.0,MwinyiSingida
Singida,Mwisi,1980.0,MwisiSingida
Singida,Mwluwa,2004.0,MwluwaSingida
Singida,Mwosi,1960.0,MwosiSingida
Singida,Mzalendo,2006.0,MzalendoSingida
Singida,Mzanga,1993.0,MzangaSingida
Singida,Mzimba,2004.0,MzimbaSingida
Singida,Mzuu,1993.0,MzuuSingida
Singida,Mzwami,2010.0,MzwamiSingida
Singida,N/Kati,2003.0,N/KatiSingida
Singida,Namakala,1997.0,NamakalaSingida
Singida,Namba Mbili,1993.3333333333333,Namba MbiliSingida
Singida,Namba Moja,1993.0,Namba MojaSingida
Singida,Nambalo,1999.0,NambaloSingida
Singida,Nambaro A,1990.0,Nambaro ASingida
Singida,Nambaro B,1990.0,Nambaro BSingida
Singida,Nari,2010.0,NariSingida
Singida,Nchemboo,1995.0,NchembooSingida
Singida,Ndago Kati,1992.0,Ndago KatiSingida
Singida,Ndala Juu,1986.0,Ndala JuuSingida
Singida,Ndala Kati,1988.0,Ndala KatiSingida
Singida,Ndamuloi,1998.0,NdamuloiSingida
Singida,Ndang'Ngo,1990.0,Ndang'NgoSingida
Singida,Ndebe C,2003.0,Ndebe CSingida
Singida,Ndida,2004.0,NdidaSingida
Singida,Ndindii,1990.0,NdindiiSingida
Singida,Ndola,2007.0,NdolaSingida
Singida,Ndua,2010.0,NduaSingida
Singida,Nduamughanga,1980.0,NduamughangaSingida
Singida,Ndughwila,1990.0,NdughwilaSingida
Singida,Nduhuyu,2006.0,NduhuyuSingida
Singida,Ndurumo,2002.0,NdurumoSingida
Singida,Nduu,1990.0,NduuSingida
Singida,Nerere,2001.0,NerereSingida
Singida,Ng'Ambo,1990.0,Ng'AmboSingida
Singida,Ng'Ang'Uli,2007.0,Ng'Ang'UliSingida
Singida,Ng'Wabiha,2010.0,Ng'WabihaSingida
Singida,Ngaghe,2010.0,NgagheSingida
Singida,Ngahida,2008.0,NgahidaSingida
Singida,Ngaida,2005.0,NgaidaSingida
Singida,Nghuka,1980.0,NghukaSingida
Singida,Ngunga,2011.0,NgungaSingida
Singida,Nisachee,1989.0,NisacheeSingida
Singida,Njamini,1995.0,NjaminiSingida
Singida,Njia Panda,2006.2857142857142,Njia PandaSingida
Singida,Njiapanda,1980.0,NjiapandaSingida
Singida,Njuki,2001.3333333333333,NjukiSingida
Singida,Nkamba,2003.0,NkambaSingida
Singida,Nkambala,1978.0,NkambalaSingida
Singida,Nkambara,1993.0,NkambaraSingida
Singida,Nkhambi,1997.3333333333333,NkhambiSingida
Singida,Nkkungi,1990.0,NkkungiSingida
Singida,Nkuhi,2001.0,NkuhiSingida
Singida,Nkuhimbuyuni,2003.0,NkuhimbuyuniSingida
Singida,Nkui,1990.0,NkuiSingida
Singida,Nkuku,2004.5,NkukuSingida
Singida,Nkulusi,1997.0,NkulusiSingida
Singida,Nkumba,2008.0,NkumbaSingida
Singida,Nkumbadi,1990.0,NkumbadiSingida
Singida,Nkumbandii,2003.0,NkumbandiiSingida
Singida,Nkunghuu,1960.0,NkunghuuSingida
Singida,Nkungi,1990.0,NkungiSingida
Singida,Nkunguhu,1980.0,NkunguhuSingida
Singida,Nkuninkana,1980.0,NkuninkanaSingida
Singida,Nkwae,2000.0,NkwaeSingida
Singida,Nsasi,2005.0,NsasiSingida
Singida,Nselembwe,2003.5555555555557,NselembweSingida
Singida,Nsinsi,1974.0,NsinsiSingida
Singida,Nsipya,2009.0,NsipyaSingida
Singida,Nsunsu A,2011.0,Nsunsu ASingida
Singida,Nsusu B,2011.0,Nsusu BSingida
Singida,Nughumbu,1980.0,NughumbuSingida
Singida,Numbanumba,1991.0,NumbanumbaSingida
Singida,Nwagoda,1970.0,NwagodaSingida
Singida,Nyala,2004.0,NyalaSingida
Singida,Nyangae,1980.0,NyangaeSingida
Singida,Nyegere,2009.0,NyegereSingida
Singida,Nyeghee 'B',1990.0,Nyeghee 'B'Singida
Singida,Nyerere,1997.0,NyerereSingida
Singida,Nyeri,2007.0,NyeriSingida
Singida,Nyuki,1991.6666666666667,NyukiSingida
Singida,Nyunjwi,2011.0,NyunjwiSingida
